learner_id,content_id,topic,difficulty,time_spent_sec,correct
L003253,1,13,0.05,755,1
L003254,2,13,0.05,359,1
L003255,1,13,0.05,504,1
L003256,1,13,0.05,380,1
L003257,0,13,0.1,677,1
L003258,0,16,0.05,263,1
L003259,1,13,0.1,1161,1
L003260,1,16,0.05,1059,1
L003261,0,13,0.1,985,1
L003262,0,16,0.05,604,1
L003263,1,13,0.1,80,1
L003264,1,16,0.05,714,1
L003265,2,13,0.1,1015,1
L003266,2,16,0.05,795,1
L003267,0,11,0.05,878,1
L003268,0,13,0.1,860,1
L003269,1,16,0.0,550,1
L003270,1,3,0.0,441,1
L003271,1,5,0.1,1030,1
L003272,1,18,0.1,1072,1
L003273,1,18,0.1,346,1
L003274,1,18,0.1,392,1
L003275,0,18,0.1,197,1
L003276,1,18,0.1,360,1
L003277,2,5,0.1,300,1
L003278,2,5,0.1,438,1
L003279,1,5,0.1,475,1
L003280,2,10,0.1,323,1
L003281,2,4,0.0,563,0
L003282,2,5,0.1,717,1
L003283,2,0,0.1,139,1
L003284,0,9,0.05,532,1
L003285,0,11,0.1,808,1
L003286,0,1,0.1,831,1
L003287,1,9,0.05,602,1
L003288,1,11,0.1,458,1
L003289,1,1,0.1,522,1
L003290,1,9,0.05,951,1
L003291,1,11,0.1,1064,1
L003292,1,1,0.1,229,1
L003293,0,6,0.1,528,1
L003294,0,5,0.1,1136,1
L003295,0,18,0.1,967,1
L003296,2,6,0.1,394,1
L003297,2,5,0.1,678,1
L003298,2,18,0.1,411,1
L003299,2,6,0.1,1198,1
L003300,2,5,0.1,1017,1
L003301,2,18,0.1,210,1
L003302,1,6,0.1,651,1
L003303,1,5,0.1,784,1
L003304,1,18,0.1,234,1
L003305,1,14,0.1,1103,0
L003306,1,11,0.1,332,1
L003307,1,11,0.1,84,1
L003308,1,11,0.1,383,1
L003309,1,11,0.1,1175,1
L003310,1,11,0.1,508,1
L003311,2,11,0.1,184,1
L003312,2,16,0.1,137,1
L003313,1,16,0.1,593,1
L003314,2,16,0.1,842,1
L003315,1,19,0.0,431,0
L003316,1,8,0.0,634,0
L003317,1,11,0.05,234,1
L003318,1,2,0.0,477,1
L003319,1,19,0.0,664,0
L003320,1,8,0.0,145,0
L003321,1,11,0.05,130,1
L003322,1,2,0.0,1090,1
L003323,1,19,0.0,805,0
L003324,1,8,0.0,941,0
L003325,1,11,0.05,323,1
L003326,1,2,0.0,1057,1
L003327,2,0,0.0,731,0
L003328,2,15,0.1,148,1
L003329,1,0,0.0,183,0
L003330,1,15,0.1,1000,1
L003331,1,0,0.0,256,0
L003332,1,15,0.1,352,1
L003333,1,0,0.0,531,0
L003334,1,15,0.1,378,1
L003335,1,0,0.0,805,0
L003336,1,15,0.1,566,1
L003337,1,0,0.0,164,0
L003338,1,15,0.1,886,1
L003339,1,0,0.0,310,0
L003340,1,15,0.1,701,1
L003341,1,2,0.1,155,1
L003342,1,19,0.1,91,0
L003343,1,0,0.05,1067,1
L003344,1,0,0.1,1069,0
L003345,1,2,0.1,933,1
L003346,1,19,0.1,542,0
L003347,1,0,0.05,663,1
L003348,1,0,0.1,527,0
L003349,2,2,0.1,977,1
L003350,2,19,0.1,700,0
L003351,2,0,0.05,485,1
L003352,2,0,0.1,1039,0
L003353,2,2,0.1,1034,1
L003354,2,19,0.1,796,0
L003355,2,0,0.05,915,1
L003356,2,0,0.1,985,0
L003357,2,2,0.1,660,1
L003358,2,19,0.1,937,0
L003359,2,0,0.05,307,1
L003360,2,0,0.1,820,0
L003361,1,2,0.1,735,1
L003362,1,19,0.1,779,0
L003363,1,0,0.05,611,1
L003364,1,0,0.1,309,0
L003365,1,1,0.1,1110,1
L003366,1,1,0.1,133,1
L003367,1,1,0.1,1114,1
L003368,1,1,0.1,1185,1
L003369,2,1,0.1,334,1
L003370,1,4,0.1,883,1
L003371,1,8,0.05,314,0
L003372,1,18,0.1,610,1
L003373,0,4,0.1,985,1
L003374,0,8,0.05,995,0
L003375,0,18,0.1,712,1
L003376,1,4,0.1,1044,1
L003377,1,8,0.05,845,0
L003378,1,18,0.1,131,1
L003379,0,4,0.1,1009,1
L003380,0,8,0.05,880,0
L003381,0,18,0.1,1066,1
L003382,2,4,0.1,631,1
L003383,2,8,0.05,262,0
L003384,2,18,0.1,494,1
L003385,1,4,0.1,660,1
L003386,1,8,0.05,540,0
L003387,1,18,0.1,164,1
L003388,1,4,0.1,777,1
L003389,1,8,0.05,1067,0
L003390,1,18,0.1,1146,1
L003391,2,4,0.1,164,1
L003392,2,8,0.05,634,0
L003393,2,18,0.1,600,1
L003394,1,4,0.1,332,1
L003395,1,8,0.05,1196,0
L003396,1,18,0.1,633,1
L003397,2,4,0.1,425,1
L003398,2,8,0.05,521,0
L003399,2,18,0.1,427,1
L003400,2,14,0.1,893,0
L003401,2,8,0.0,461,1
L003402,1,14,0.1,998,0
L003403,1,8,0.0,795,1
L003404,1,14,0.1,452,0
L003405,1,8,0.0,1191,1
L003406,2,14,0.1,511,0
L003407,2,8,0.0,510,1
L003408,1,14,0.1,1104,0
L003409,1,8,0.0,1122,1
L003410,2,14,0.1,793,0
L003411,2,8,0.0,403,1
L003412,2,14,0.1,215,0
L003413,2,8,0.0,1170,1
L003414,1,14,0.1,311,0
L003415,1,8,0.0,715,1
L003416,1,3,0.1,356,0
L003417,1,9,0.1,155,0
L003418,1,9,0.1,606,0
L003419,1,9,0.1,719,0
L003420,1,9,0.1,1046,0
L003421,1,9,0.1,136,0
L003422,2,9,0.1,193,0
L003423,1,9,0.1,1161,0
L003424,0,9,0.1,1006,0
L003425,2,10,0.05,608,1
L003426,2,4,0.05,1033,0
L003427,2,1,0.05,1027,0
L003428,0,6,0.1,304,1
L003429,0,6,0.1,744,1
L003430,2,6,0.1,346,1
L003431,1,6,0.1,131,1
L003432,2,6,0.1,991,1
L003433,1,6,0.1,793,1
L003434,0,16,0.1,758,1
L003435,0,10,0.05,843,1
L003436,1,16,0.1,240,1
L003437,1,10,0.05,218,1
L003438,2,16,0.1,734,1
L003439,2,10,0.05,480,1
L003440,2,19,0.0,1145,1
L003441,2,17,0.0,226,1
L003442,2,11,0.1,1011,1
L003443,2,2,0.0,276,0
L003444,2,19,0.0,1082,1
L003445,2,17,0.0,306,1
L003446,2,11,0.1,728,1
L003447,2,2,0.0,1176,0
L003448,0,17,0.05,517,1
L003449,1,17,0.05,1091,1
L003450,1,17,0.05,409,1
L003451,0,17,0.05,484,1
L003452,2,15,0.0,714,1
L003453,2,2,0.1,708,1
L003454,2,4,0.0,72,0
L003455,2,15,0.0,790,1
L003456,2,2,0.1,1091,1
L003457,2,4,0.0,485,0
L003458,2,15,0.0,1143,1
L003459,2,2,0.1,686,1
L003460,2,4,0.0,943,0
L003461,1,15,0.0,723,1
L003462,1,2,0.1,615,1
L003463,1,4,0.0,163,0
L003464,1,15,0.0,506,1
L003465,1,2,0.1,531,1
L003466,1,4,0.0,1031,0
L003467,1,12,0.1,1080,1
L003468,1,1,0.05,476,1
L003469,1,5,0.0,1161,0
L003470,1,6,0.1,464,1
L003471,1,2,0.05,348,1
L003472,2,1,0.05,826,1
L003473,2,5,0.0,114,0
L003474,2,6,0.1,385,1
L003475,2,2,0.05,201,1
L003476,0,1,0.05,279,1
L003477,0,5,0.0,699,0
L003478,0,6,0.1,742,1
L003479,0,2,0.05,930,1
L003480,0,17,0.05,1077,1
L003481,0,4,0.05,111,1
L003482,0,19,0.05,436,1
L003483,1,17,0.05,77,1
L003484,1,4,0.05,193,1
L003485,1,19,0.05,1021,1
L003486,2,17,0.05,696,1
L003487,2,4,0.05,402,1
L003488,2,19,0.05,573,1
L003489,0,17,0.05,212,1
L003490,0,4,0.05,938,1
L003491,0,19,0.05,961,1
L003492,2,12,0.1,486,1
L003493,2,17,0.05,803,1
L003494,2,13,0.1,216,1
L003495,0,12,0.1,68,1
L003496,0,17,0.05,1028,1
L003497,0,13,0.1,1000,1
L003498,1,19,0.1,842,1
L003499,1,2,0.05,395,1
L003500,1,19,0.1,942,1
L003501,1,2,0.05,360,1
L003502,1,19,0.1,359,1
L003503,1,2,0.05,407,1
L003504,2,19,0.1,895,1
L003505,2,2,0.05,547,1
L003506,1,19,0.1,438,1
L003507,1,2,0.05,273,1
L003508,1,3,0.0,956,0
L003509,1,9,0.05,739,1
L003510,2,3,0.0,447,0
L003511,2,9,0.05,357,1
L003512,2,16,0.1,783,1
L003513,2,6,0.1,1182,1
L003514,2,6,0.0,426,1
L003515,1,16,0.1,189,1
L003516,1,6,0.1,965,1
L003517,1,6,0.0,888,1
L003518,0,16,0.1,136,1
L003519,0,6,0.1,753,1
L003520,0,6,0.0,835,1
L003521,2,16,0.1,275,1
L003522,2,6,0.1,125,1
L003523,2,6,0.0,673,1
L003524,2,16,0.1,1046,1
L003525,2,6,0.1,647,1
L003526,2,6,0.0,517,1
L003527,1,16,0.1,980,1
L003528,1,6,0.1,687,1
L003529,1,6,0.0,513,1
L003530,1,16,0.1,913,1
L003531,1,6,0.1,571,1
L003532,1,6,0.0,501,1
L003533,0,6,0.1,840,0
L003534,0,19,0.1,141,1
L003535,1,6,0.1,768,0
L003536,1,19,0.1,1114,1
L003537,1,6,0.1,458,0
L003538,1,19,0.1,331,1
L003539,0,6,0.1,356,0
L003540,0,19,0.1,924,1
L003541,1,6,0.1,407,0
L003542,1,19,0.1,262,1
L003543,0,13,0.1,1018,1
L003544,0,17,0.1,997,1
L003545,1,13,0.1,484,1
L003546,1,17,0.1,1198,1
L003547,2,13,0.1,595,1
L003548,2,17,0.1,615,1
L003549,0,13,0.1,127,1
L003550,0,17,0.1,711,1
L003551,0,0,0.05,319,1
L003552,0,7,0.1,830,0
L003553,0,8,0.05,1036,1
L003554,2,0,0.05,981,1
L003555,2,7,0.1,118,0
L003556,2,8,0.05,173,1
L003557,1,14,0.1,840,0
L003558,1,8,0.05,682,1
L003559,1,14,0.1,112,0
L003560,1,8,0.05,183,1
L003561,1,20,0.1,120,1
L003562,1,8,0.1,448,1
L003563,1,7,0.05,903,1
L003564,1,13,0.1,1047,1
L003565,0,20,0.1,878,1
L003566,0,8,0.1,509,1
L003567,0,7,0.05,640,1
L003568,0,13,0.1,380,1
L003569,0,20,0.1,431,1
L003570,0,8,0.1,664,1
L003571,0,7,0.05,851,1
L003572,0,13,0.1,580,1
L003573,1,10,0.05,478,0
L003574,1,10,0.05,376,0
L003575,1,10,0.05,387,0
L003576,1,10,0.05,594,0
L003577,0,18,0.05,505,1
L003578,0,2,0.0,487,1
L003579,0,6,0.1,246,1
L003580,2,18,0.05,780,1
L003581,2,2,0.0,662,1
L003582,2,6,0.1,378,1
L003583,2,18,0.05,558,1
L003584,2,2,0.0,149,1
L003585,2,6,0.1,568,1
L003586,2,18,0.05,815,1
L003587,2,2,0.0,1027,1
L003588,2,6,0.1,579,1
L003589,0,6,0.1,1198,1
L003590,2,6,0.1,93,1
L003591,2,6,0.1,1183,1
L003592,2,18,0.1,1165,1
L003593,2,8,0.0,904,1
L003594,2,6,0.1,567,1
L003595,2,18,0.1,308,1
L003596,2,8,0.0,378,1
L003597,2,6,0.1,126,1
L003598,1,6,0.05,630,1
L003599,1,18,0.05,939,1
L003600,1,8,0.0,220,0
L003601,1,9,0.1,587,1
L003602,1,10,0.0,620,1
L003603,1,9,0.1,554,1
L003604,1,10,0.0,856,1
L003605,1,9,0.1,329,1
L003606,1,10,0.0,294,1
L003607,0,9,0.1,296,1
L003608,0,10,0.0,256,1
L003609,1,9,0.1,1063,1
L003610,1,10,0.0,432,1
L003611,1,5,0.0,1112,1
L003612,1,3,0.05,208,1
L003613,1,20,0.1,343,0
L003614,1,5,0.1,438,0
L003615,1,19,0.0,165,1
L003616,1,2,0.05,1105,0
L003617,1,5,0.0,931,1
L003618,1,3,0.05,333,1
L003619,1,20,0.1,372,0
L003620,1,5,0.1,928,0
L003621,1,19,0.0,754,1
L003622,1,2,0.05,77,0
L003623,2,5,0.0,457,1
L003624,2,3,0.05,354,1
L003625,2,20,0.1,223,0
L003626,2,5,0.1,714,0
L003627,2,19,0.0,374,1
L003628,2,2,0.05,476,0
L003629,0,5,0.0,1009,1
L003630,0,3,0.05,366,1
L003631,0,20,0.1,149,0
L003632,0,5,0.1,691,0
L003633,0,19,0.0,160,1
L003634,0,2,0.05,733,0
L003635,2,5,0.0,679,1
L003636,2,3,0.05,329,1
L003637,2,20,0.1,1066,0
L003638,2,5,0.1,555,0
L003639,2,19,0.0,161,1
L003640,2,2,0.05,302,0
L003641,0,9,0.0,407,1
L003642,0,12,0.1,92,1
L003643,2,9,0.0,140,1
L003644,2,12,0.1,1168,1
L003645,0,9,0.0,222,1
L003646,0,12,0.1,770,1
L003647,2,13,0.05,551,1
L003648,2,4,0.0,538,1
L003649,1,13,0.05,179,1
L003650,1,4,0.0,704,1
L003651,1,13,0.05,64,1
L003652,1,4,0.0,275,1
L003653,1,13,0.05,305,1
L003654,1,4,0.0,999,1
L003655,1,13,0.05,785,1
L003656,1,4,0.0,661,1
L003657,1,13,0.05,1148,1
L003658,1,4,0.0,142,1
L003659,1,8,0.1,372,0
L003660,1,18,0.0,237,0
L003661,0,8,0.1,751,0
L003662,0,18,0.0,89,0
L003663,0,8,0.1,786,0
L003664,0,18,0.0,119,0
L003665,1,8,0.1,65,0
L003666,1,18,0.0,64,0
L003667,1,8,0.1,1001,0
L003668,1,18,0.0,990,0
L003669,0,8,0.1,123,0
L003670,0,18,0.0,193,0
L003671,0,8,0.1,1097,0
L003672,0,18,0.0,623,0
L003673,2,8,0.1,739,0
L003674,2,18,0.0,1050,0
L003675,1,8,0.1,607,0
L003676,1,18,0.0,1157,0
L003677,1,0,0.0,406,1
L003678,1,11,0.1,1114,1
L003679,1,0,0.0,244,1
L003680,1,11,0.1,649,1
L003681,1,0,0.0,530,1
L003682,1,11,0.1,167,1
L003683,1,0,0.0,490,1
L003684,1,11,0.1,647,1
L003685,1,18,0.1,1015,1
L003686,1,9,0.0,345,1
L003687,0,18,0.1,475,1
L003688,0,9,0.0,1039,1
L003689,1,18,0.1,783,1
L003690,1,9,0.0,635,1
L003691,2,18,0.1,471,1
L003692,2,9,0.0,574,1
L003693,1,18,0.1,207,1
L003694,1,9,0.0,1182,1
L003695,1,18,0.1,506,1
L003696,1,9,0.0,961,1
L003697,1,15,0.1,518,1
L003698,1,19,0.05,129,1
L003699,1,11,0.0,1161,1
L003700,0,17,0.1,1097,1
L003701,0,17,0.1,497,1
L003702,2,17,0.1,440,1
L003703,0,17,0.1,908,1
L003704,0,17,0.1,817,1
L003705,1,17,0.1,1114,1
L003706,2,17,0.1,616,1
L003707,1,17,0.1,896,1
L003708,1,17,0.1,651,1
L003709,0,2,0.05,1103,1
L003710,0,2,0.05,237,1
L003711,0,2,0.05,673,1
L003712,2,2,0.05,1061,1
L003713,2,13,0.05,394,1
L003714,2,2,0.05,239,1
L003715,2,6,0.1,361,1
L003716,2,7,0.0,137,0
L003717,1,13,0.05,708,1
L003718,1,2,0.05,476,1
L003719,1,6,0.1,1140,1
L003720,1,7,0.0,816,0
L003721,1,13,0.05,1029,1
L003722,1,2,0.05,354,1
L003723,1,6,0.1,1024,1
L003724,1,7,0.0,781,0
L003725,0,18,0.05,412,0
L003726,1,18,0.05,397,0
L003727,1,18,0.05,391,0
L003728,1,18,0.05,532,0
L003729,0,18,0.05,891,0
L003730,1,18,0.05,945,0
L003731,1,5,0.1,1110,1
L003732,1,6,0.05,676,0
L003733,1,5,0.1,304,1
L003734,1,6,0.05,748,0
L003735,0,5,0.1,251,1
L003736,0,6,0.05,264,0
L003737,0,5,0.1,634,1
L003738,0,6,0.05,684,0
L003739,1,5,0.1,61,1
L003740,1,6,0.05,738,0
L003741,0,5,0.1,1012,1
L003742,0,6,0.05,939,0
L003743,1,5,0.1,266,1
L003744,1,6,0.05,840,0
L003745,2,6,0.05,948,1
L003746,2,10,0.1,168,1
L003747,2,1,0.1,362,1
L003748,2,6,0.05,754,1
L003749,2,10,0.1,214,1
L003750,2,1,0.1,1189,1
L003751,1,6,0.05,917,1
L003752,1,10,0.1,593,1
L003753,1,1,0.1,91,1
L003754,1,6,0.05,379,1
L003755,1,10,0.1,1105,1
L003756,1,1,0.1,1047,1
L003757,1,6,0.05,1074,1
L003758,1,10,0.1,549,1
L003759,1,1,0.1,1130,1
L003760,2,9,0.1,60,1
L003761,0,9,0.1,1023,1
L003762,2,9,0.1,97,1
L003763,2,9,0.1,543,1
L003764,0,9,0.1,457,1
L003765,1,2,0.1,294,1
L003766,0,2,0.1,422,1
L003767,1,2,0.1,195,1
L003768,1,4,0.05,1168,1
L003769,1,4,0.05,135,1
L003770,1,4,0.05,1169,1
L003771,0,15,0.0,271,1
L003772,0,16,0.1,567,1
L003773,0,15,0.0,322,1
L003774,0,16,0.1,375,1
L003775,1,15,0.0,81,1
L003776,1,16,0.1,977,1
L003777,2,15,0.0,568,1
L003778,2,16,0.1,1096,1
L003779,1,15,0.0,296,1
L003780,1,16,0.1,532,1
L003781,2,15,0.0,698,1
L003782,2,16,0.1,103,1
L003783,0,3,0.1,340,0
L003784,0,14,0.1,1138,1
L003785,0,17,0.0,903,1
L003786,0,16,0.0,1163,1
L003787,2,3,0.1,776,0
L003788,2,14,0.1,647,1
L003789,2,17,0.0,383,1
L003790,2,16,0.0,876,1
L003791,0,3,0.1,773,0
L003792,0,14,0.1,1003,1
L003793,0,17,0.0,1127,1
L003794,0,16,0.0,171,1
L003795,1,4,0.05,327,1
L003796,0,13,0.1,993,0
L003797,0,15,0.05,74,0
L003798,0,14,0.1,1076,0
L003799,0,18,0.1,640,1
L003800,2,13,0.1,1173,0
L003801,2,15,0.05,649,0
L003802,2,14,0.1,179,0
L003803,2,18,0.1,341,1
L003804,1,13,0.1,421,0
L003805,1,15,0.05,557,0
L003806,1,14,0.1,893,0
L003807,1,18,0.1,561,1
L003808,2,19,0.1,419,1
L003809,2,0,0.0,895,0
L003810,1,19,0.1,727,1
L003811,1,0,0.0,806,0
L003812,1,19,0.1,1035,1
L003813,1,0,0.0,801,0
L003814,0,19,0.1,1098,1
L003815,0,0,0.0,201,0
L003816,2,14,0.1,715,1
L003817,2,14,0.1,534,1
L003818,0,10,0.05,343,0
L003819,0,15,0.1,777,1
L003820,2,10,0.05,1119,0
L003821,2,15,0.1,241,1
L003822,2,11,0.0,279,0
L003823,2,14,0.0,441,0
L003824,2,14,0.05,1166,0
L003825,2,6,0.05,1140,1
L003826,2,8,0.1,648,1
L003827,2,14,0.0,238,0
L003828,2,14,0.05,928,0
L003829,2,6,0.05,866,1
L003830,2,8,0.1,378,1
L003831,2,14,0.0,376,0
L003832,2,14,0.05,382,0
L003833,2,6,0.05,87,1
L003834,2,8,0.1,73,1
L003835,1,18,0.1,305,1
L003836,1,15,0.05,751,1
L003837,2,18,0.1,282,1
L003838,2,15,0.05,775,1
L003839,2,13,0.05,1043,1
L003840,2,19,0.05,1137,0
L003841,2,4,0.1,171,1
L003842,2,8,0.05,534,1
L003843,0,13,0.05,1168,1
L003844,0,19,0.05,1151,0
L003845,0,4,0.1,186,1
L003846,0,8,0.05,253,1
L003847,1,14,0.0,706,1
L003848,1,20,0.05,160,1
L003849,1,8,0.1,1154,0
L003850,2,14,0.0,1149,1
L003851,2,20,0.05,263,1
L003852,2,8,0.1,956,0
L003853,2,4,0.0,190,1
L003854,2,1,0.1,1084,1
L003855,0,4,0.0,94,1
L003856,0,1,0.1,843,1
L003857,1,4,0.0,558,1
L003858,1,7,0.1,1070,0
L003859,1,1,0.05,371,1
L003860,1,3,0.05,1173,1
L003861,1,2,0.0,456,1
L003862,1,10,0.1,655,1
L003863,1,1,0.1,1175,1
L003864,0,4,0.0,439,1
L003865,0,7,0.1,1141,0
L003866,0,1,0.05,553,1
L003867,0,3,0.05,77,1
L003868,0,2,0.0,233,1
L003869,0,10,0.1,936,1
L003870,0,1,0.1,579,1
L003871,2,4,0.0,280,1
L003872,2,7,0.1,911,0
L003873,2,1,0.05,341,1
L003874,2,3,0.05,873,1
L003875,2,2,0.0,952,1
L003876,2,10,0.1,501,1
L003877,2,1,0.1,403,1
L003878,1,4,0.0,835,1
L003879,1,7,0.1,669,0
L003880,1,1,0.05,539,1
L003881,1,3,0.05,158,1
L003882,1,2,0.0,468,1
L003883,1,10,0.1,770,1
L003884,1,1,0.1,649,1
L003885,1,4,0.0,216,1
L003886,1,7,0.1,1056,0
L003887,1,1,0.05,578,1
L003888,1,3,0.05,1052,1
L003889,1,2,0.0,443,1
L003890,1,10,0.1,579,1
L003891,1,1,0.1,1031,1
L003892,2,15,0.05,346,0
L003893,2,17,0.0,515,1
L003894,2,3,0.0,1151,1
L003895,2,16,0.0,859,1
L003896,2,12,0.05,194,1
L003897,0,13,0.1,201,0
L003898,0,1,0.0,96,1
L003899,0,18,0.1,342,1
L003900,0,9,0.1,144,1
L003901,0,13,0.1,436,0
L003902,0,1,0.0,648,1
L003903,0,18,0.1,660,1
L003904,0,9,0.1,605,1
L003905,2,13,0.1,869,0
L003906,2,1,0.0,1100,1
L003907,2,18,0.1,597,1
L003908,2,9,0.1,158,1
L003909,2,13,0.1,917,0
L003910,2,1,0.0,567,1
L003911,2,18,0.1,81,1
L003912,2,9,0.1,1028,1
L003913,2,13,0.1,287,0
L003914,2,1,0.0,1157,1
L003915,2,18,0.1,1000,1
L003916,2,9,0.1,450,1
L003917,0,1,0.1,310,1
L003918,2,1,0.1,762,1
L003919,2,1,0.1,525,1
L003920,2,1,0.1,1044,1
L003921,2,1,0.1,365,1
L003922,1,19,0.05,941,1
L003923,1,2,0.05,424,0
L003924,0,19,0.05,852,1
L003925,0,2,0.05,547,0
L003926,2,19,0.05,1156,1
L003927,2,2,0.05,865,0
L003928,1,5,0.05,792,0
L003929,1,19,0.1,502,1
L003930,1,11,0.0,455,1
L003931,1,16,0.05,992,1
L003932,1,5,0.05,583,0
L003933,1,19,0.1,994,1
L003934,1,11,0.0,1052,1
L003935,1,16,0.05,166,1
L003936,2,5,0.05,979,0
L003937,2,19,0.1,730,1
L003938,2,11,0.0,1066,1
L003939,2,16,0.05,1135,1
L003940,0,5,0.05,652,0
L003941,0,19,0.1,700,1
L003942,0,11,0.0,879,1
L003943,0,16,0.05,439,1
L003944,0,5,0.05,152,0
L003945,0,19,0.1,518,1
L003946,0,11,0.0,552,1
L003947,0,16,0.05,927,1
L003948,1,5,0.05,67,0
L003949,1,19,0.1,415,1
L003950,1,11,0.0,1002,1
L003951,1,16,0.05,720,1
L003952,1,5,0.05,390,0
L003953,1,19,0.1,392,1
L003954,1,11,0.0,140,1
L003955,1,16,0.05,123,1
L003956,2,8,0.1,514,0
L003957,2,15,0.05,536,1
L003958,2,8,0.1,362,0
L003959,2,15,0.05,842,1
L003960,2,8,0.1,720,0
L003961,2,15,0.05,1131,1
L003962,1,8,0.1,523,0
L003963,1,15,0.05,347,1
L003964,2,16,0.1,1089,1
L003965,2,14,0.05,243,0
L003966,2,1,0.05,935,1
L003967,2,0,0.1,968,1
L003968,1,16,0.1,86,1
L003969,1,14,0.05,1087,0
L003970,1,1,0.05,517,1
L003971,1,0,0.1,841,1
L003972,0,16,0.1,84,1
L003973,0,14,0.05,740,0
L003974,0,1,0.05,521,1
L003975,0,0,0.1,771,1
L003976,0,2,0.05,705,1
L003977,0,6,0.1,976,1
L003978,0,1,0.1,978,0
L003979,0,2,0.05,96,1
L003980,0,6,0.1,1166,1
L003981,0,1,0.1,880,0
L003982,1,2,0.05,698,1
L003983,1,6,0.1,1003,1
L003984,1,1,0.1,650,0
L003985,2,2,0.05,155,1
L003986,2,6,0.1,280,1
L003987,2,1,0.1,547,0
L003988,0,8,0.05,354,1
L003989,0,7,0.05,444,1
L003990,0,15,0.1,635,1
L003991,0,8,0.05,618,1
L003992,0,7,0.05,135,1
L003993,0,15,0.1,185,1
L003994,1,8,0.05,407,1
L003995,1,7,0.05,526,1
L003996,1,15,0.1,165,1
L003997,1,4,0.0,933,1
L003998,1,8,0.0,441,1
L003999,2,4,0.0,285,1
L004000,2,8,0.0,462,1
L004001,1,4,0.0,147,1
L004002,1,8,0.0,285,1
L004003,1,12,0.1,381,0
L004004,1,4,0.1,1192,1
L004005,1,4,0.1,440,1
L004006,1,17,0.0,1017,1
L004007,0,12,0.1,1008,0
L004008,0,4,0.1,434,1
L004009,0,4,0.1,856,1
L004010,0,17,0.0,1154,1
L004011,0,12,0.1,830,0
L004012,0,4,0.1,581,1
L004013,0,4,0.1,688,1
L004014,0,17,0.0,920,1
L004015,1,12,0.1,1000,0
L004016,1,4,0.1,404,1
L004017,1,4,0.1,545,1
L004018,1,17,0.0,265,1
L004019,1,0,0.1,1050,1
L004020,1,11,0.0,678,0
L004021,1,13,0.05,1116,0
L004022,2,0,0.1,189,1
L004023,2,11,0.0,664,0
L004024,2,13,0.05,141,0
L004025,0,12,0.1,169,1
L004026,0,19,0.0,69,0
L004027,0,5,0.1,801,1
L004028,0,12,0.1,785,1
L004029,0,19,0.0,598,0
L004030,0,5,0.1,982,1
L004031,1,12,0.1,720,1
L004032,1,19,0.0,328,0
L004033,1,5,0.1,483,1
L004034,0,12,0.1,790,1
L004035,0,19,0.0,951,0
L004036,0,5,0.1,502,1
L004037,1,12,0.1,282,1
L004038,1,19,0.0,485,0
L004039,1,5,0.1,722,1
L004040,2,17,0.05,891,1
L004041,2,9,0.1,425,1
L004042,0,17,0.05,1182,1
L004043,0,9,0.1,369,1
L004044,2,17,0.05,1074,1
L004045,2,9,0.1,156,1
L004046,1,17,0.05,642,1
L004047,1,9,0.1,1055,1
L004048,1,17,0.05,456,1
L004049,1,9,0.1,229,1
L004050,2,17,0.05,72,1
L004051,2,9,0.1,386,1
L004052,1,14,0.1,465,1
L004053,1,0,0.0,542,1
L004054,2,14,0.1,574,1
L004055,2,0,0.0,80,1
L004056,0,14,0.1,308,1
L004057,0,0,0.0,412,1
L004058,1,14,0.1,991,1
L004059,1,0,0.0,325,1
L004060,2,14,0.1,461,1
L004061,2,0,0.0,808,1
L004062,1,14,0.1,547,1
L004063,1,0,0.0,986,1
L004064,1,14,0.1,609,1
L004065,1,0,0.0,754,1
L004066,2,14,0.1,647,1
L004067,2,0,0.0,1067,1
L004068,0,7,0.1,1126,0
L004069,0,20,0.1,1134,1
L004070,1,7,0.1,1176,0
L004071,1,20,0.1,1015,1
L004072,0,18,0.1,885,1
L004073,0,10,0.1,1088,1
L004074,0,20,0.0,1125,1
L004075,0,18,0.1,618,1
L004076,0,11,0.05,625,0
L004077,1,18,0.1,1118,1
L004078,1,10,0.1,439,1
L004079,1,20,0.0,588,1
L004080,1,18,0.1,446,1
L004081,1,11,0.05,132,0
L004082,2,18,0.1,379,1
L004083,2,10,0.1,911,1
L004084,2,20,0.0,1081,1
L004085,2,18,0.1,66,1
L004086,2,11,0.05,945,0
L004087,2,18,0.1,377,1
L004088,2,10,0.1,984,1
L004089,2,20,0.0,952,1
L004090,2,18,0.1,1101,1
L004091,2,11,0.05,747,0
L004092,2,16,0.1,70,1
L004093,2,3,0.1,1046,0
L004094,2,4,0.05,1014,1
L004095,1,16,0.1,801,1
L004096,1,3,0.1,968,0
L004097,1,4,0.05,180,1
L004098,1,16,0.1,1148,1
L004099,1,3,0.1,367,0
L004100,1,4,0.05,829,1
L004101,1,16,0.1,100,1
L004102,1,3,0.1,1113,0
L004103,1,4,0.05,1171,1
L004104,2,16,0.1,804,1
L004105,2,3,0.1,865,0
L004106,2,4,0.05,790,1
L004107,2,16,0.1,185,1
L004108,2,3,0.1,708,0
L004109,2,4,0.05,672,1
L004110,1,3,0.1,331,1
L004111,2,3,0.1,903,1
L004112,2,3,0.1,903,1
L004113,1,3,0.1,1134,1
L004114,1,3,0.1,1092,1
L004115,2,3,0.1,750,1
